DATAFLOW,LAST UPDATE,freq,animals,month,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,DE,2011,12562.60,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,DE,2012,12477.39,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,DE,2013,12587.02,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,DE,2014,12702.05,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,DE,2015,12653.07,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,DE,2016,12563.18,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,DE,2017,12365.50,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,DE,2018,12093.38,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,DE,2019,11763.43,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,DE,2020,11423.46,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,DE,2021,11176.24,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,DK,1977,3099.00,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,DK,1978,3081.00,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,DK,1979,3035.00,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,DK,1980,2961.00,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,DK,1981,2914.00,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,DK,1982,2873.00,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,DK,1983,2852.00,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,DK,1984,2750.00,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,DK,1985,2618.00,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,DK,1986,2494.00,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,DK,1987,2358.00,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,DK,1988,2262.00,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,DK,1989,2221.00,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,DK,1990,2239.00,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,DK,1991,2222.00,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,DK,1992,2190.00,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M05_M06,THS_HD,DK,1993,2195.00,
