DATAFLOW,LAST UPDATE,freq,month,animals,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:APRO_MT_LSSHEEP(1.0),27/06/22 23:00:00,A,M12,A4100,THS_HD,DE,1970,843.00,
ESTAT:APRO_MT_LSSHEEP(1.0),27/06/22 23:00:00,A,M12,A4100,THS_HD,DE,1971,850.00,
ESTAT:APRO_MT_LSSHEEP(1.0),27/06/22 23:00:00,A,M12,A4100,THS_HD,DE,1972,908.00,
ESTAT:APRO_MT_LSSHEEP(1.0),27/06/22 23:00:00,A,M12,A4100,THS_HD,DE,1973,1016.00,
ESTAT:APRO_MT_LSSHEEP(1.0),27/06/22 23:00:00,A,M12,A4100,THS_HD,DE,1974,1040.00,
ESTAT:APRO_MT_LSSHEEP(1.0),27/06/22 23:00:00,A,M12,A4100,THS_HD,DE,1975,1087.00,
ESTAT:APRO_MT_LSSHEEP(1.0),27/06/22 23:00:00,A,M12,A4100,THS_HD,DE,1976,1091.00,
ESTAT:APRO_MT_LSSHEEP(1.0),27/06/22 23:00:00,A,M12,A4100,THS_HD,DE,1977,1135.00,
ESTAT:APRO_MT_LSSHEEP(1.0),27/06/22 23:00:00,A,M12,A4100,THS_HD,DE,1978,1136.00,
ESTAT:APRO_MT_LSSHEEP(1.0),27/06/22 23:00:00,A,M12,A4100,THS_HD,DE,1979,1145.00,
ESTAT:APRO_MT_LSSHEEP(1.0),27/06/22 23:00:00,A,M12,A4100,THS_HD,DE,1980,1179.00,
ESTAT:APRO_MT_LSSHEEP(1.0),27/06/22 23:00:00,A,M12,A4100,THS_HD,DE,1981,1108.00,
ESTAT:APRO_MT_LSSHEEP(1.0),27/06/22 23:00:00,A,M12,A4100,THS_HD,DE,1982,1172.00,
ESTAT:APRO_MT_LSSHEEP(1.0),27/06/22 23:00:00,A,M12,A4100,THS_HD,DE,1983,1217.82,
ESTAT:APRO_MT_LSSHEEP(1.0),27/06/22 23:00:00,A,M12,A4100,THS_HD,DE,1984,1300.00,
